city,city_ascii,lat,lng,admin_name,population
Dharmavaram,Dharmavaram,18.2164,83.8856,Andhra Pradesh,9919.0
Minnāmpalli,Minnampalli,11.6758,78.2676,Tamil Nādu,9918.0
Pavittiram,Pavittiram,11.1406,78.3631,Tamil Nādu,9917.0
Honwāda,Honwada,16.7333,77.9333,Andhra Pradesh,9916.0
Barni,Barni,25.3484,85.0594,Bihār,9914.0
Pipraun,Pipraun,26.599,85.9356,Bihār,9913.0
Pūdimadaka,Pudimadaka,17.5,83.0167,Andhra Pradesh,9912.0
Kunnūr,Kunnur,9.5882,77.7006,Tamil Nādu,9910.0
Karajgi,Karajgi,14.8641,75.4535,Karnātaka,9910.0
Kaunra,Kaunra,25.5231,84.5575,Bihār,9906.0
Bharhopur,Bharhopur,25.9488,84.5274,Bihār,9903.0
Kaith,Kaith,25.4776,86.2001,Bihār,9902.0
Nāvinipatti,Navinipatti,10.0439,78.3557,Tamil Nādu,9901.0
Suhiya,Suhiya,25.6482,84.3916,Bihār,9898.0
Shankarampet,Shankarampet,18.049,77.9143,Andhra Pradesh,9897.0
Tonse East,Tonse East,13.3963,74.7217,Karnātaka,9896.0
Wāngi,Wangi,18.1833,75.15,Mahārāshtra,9895.0
Bilehra,Bilehra,23.6463,78.7311,Madhya Pradesh,9894.0
Dera Baba Nanak,Dera Baba Nanak,32.0321,75.0292,Punjab,9892.0
Ippagūdem,Ippagudem,17.7668,79.3751,Andhra Pradesh,9892.0
Siruvalūr,Siruvalur,11.36,77.4575,Tamil Nādu,9890.0
Baghānt,Baghant,26.1748,86.1705,Bihār,9889.0
Jettihalli,Jettihalli,12.08,78.1193,Tamil Nādu,9889.0
Gudgeri,Gudgeri,15.1225,75.3653,Karnātaka,9886.0
Namakadu,Namakadu,14.006,80.1194,Andhra Pradesh,9885.0
Muthābana,Muthabana,24.9346,88.0425,West Bengal,9884.0
Bhadsara,Bhadsara,25.3696,84.8444,Bihār,9884.0
Kadanganeri,Kadanganeri,8.92,77.55,Tamil Nādu,9882.0
Kaimāti,Kaimati,26.3186,89.7843,Assam,9882.0
Chintapalle,Chintapalle,17.8667,82.35,Andhra Pradesh,9882.0
Gurwaliā Biswās,Gurwalia Biswas,26.8372,84.4687,Bihār,9882.0
Sultānpur,Sultanpur,29.16,79.06,Uttarākhand,9881.0
Hosahalli,Hosahalli,14.648,76.4672,Karnātaka,9878.0
Barahra,Barahra,26.2356,86.5615,Bihār,9877.0
Baltāra,Baltara,25.5116,86.7232,Bihār,9876.0
Tādiparti,Tadiparti,17.1769,82.2757,Andhra Pradesh,9875.0
Reddigūdem,Reddigudem,16.8939,80.6917,Andhra Pradesh,9873.0
Nayāgaon,Nayagaon,24.5622,74.776,Rājasthān,9873.0
Qāzigund,Qazigund,33.5921,75.1654,Jammu and Kashmīr,9871.0
Chegūr,Chegur,17.1758,78.2298,Andhra Pradesh,9870.0
Ommangi,Ommangi,17.2597,82.2236,Andhra Pradesh,9870.0
Pālepalli,Palepalli,12.5667,78.3071,Tamil Nādu,9865.0
Muttattuteruvu,Muttattuteruvu,9.4333,76.5389,Kerala,9864.0
Vettaikkāraniruppu,Vettaikkaraniruppu,10.5739,79.8353,Tamil Nādu,9861.0
Lingampet,Lingampet,18.2383,78.1303,Andhra Pradesh,9860.0
Mahisānrh,Mahisanrh,25.7358,85.5818,Bihār,9859.0
Majhgawān,Majhgawan,23.4039,80.2098,Madhya Pradesh,9857.0
Tanichchiyam,Tanichchiyam,10.0412,78.0127,Tamil Nādu,9857.0
Paradarāmi,Paradarami,13.0833,78.9833,Andhra Pradesh,9856.0
Bērikai,Berikai,12.8056,77.971,Tamil Nādu,9855.0
Narasimharājapura,Narasimharajapura,13.6108,75.512,Karnātaka,9852.0
Achchippatti,Achchippatti,10.6989,77.015,Tamil Nādu,9849.0
Kadoli,Kadoli,15.88,74.56,Karnātaka,9849.0
Tīgaon,Tigaon,21.6456,78.4576,Madhya Pradesh,9847.0
Surīr,Surir,27.7718,77.7208,Uttar Pradesh,9845.0
Tūlin,Tulin,23.37,85.9,West Bengal,9844.0
Boriguma,Boriguma,19.0468,82.5532,Chhattīsgarh,9844.0
Katarmāla,Katarmala,25.5036,86.2447,Bihār,9843.0
Hānsa,Hansa,26.0911,87.3089,Bihār,9841.0
Khariāl,Kharial,30.1056,75.8855,Punjab,9839.0
Kokiladānga,Kokiladanga,26.3688,89.8335,West Bengal,9839.0
Pedda Kotayalanka,Pedda Kotayalanka,16.1567,80.8314,Andhra Pradesh,9839.0
Itamukkala,Itamukkala,15.3731,80.113,Andhra Pradesh,9839.0
Kaimūh,Kaimuh,33.7197,75.0811,Jammu and Kashmīr,9839.0
Shāhzādpur,Shahzadpur,25.6541,86.8709,Bihār,9839.0
Manubolu,Manubolu,14.1833,79.8833,Andhra Pradesh,9838.0
Patsanda,Patsanda,24.858,86.3008,Bihār,9837.0
Chandankiāri,Chandankiari,23.5781,86.3598,West Bengal,9836.0
Karghar,Karghar,25.1267,83.9274,Bihār,9835.0
Iraiyūr,Iraiyur,11.7834,79.197,Tamil Nādu,9831.0
Pushpattūr,Pushpattur,10.5438,77.41,Tamil Nādu,9831.0
Terku Narippaiyūr,Terku Narippaiyur,9.1167,78.4188,Tamil Nādu,9831.0
Bīrpur Bārāpatti Pindraun,Birpur Barapatti Pindraun,26.5475,86.3898,Bihār,9831.0
Kodivalasa,Kodivalasa,13.2547,79.4249,Tamil Nādu,9830.0
Gangāpur Athar,Gangapur Athar,25.8214,85.7123,Bihār,9827.0
Nisarpur,Nisarpur,22.1088,74.8078,Madhya Pradesh,9826.0
Kusugal,Kusugal,15.3667,75.2167,Karnātaka,9825.0
Pithaura,Pithaura,26.262,87.0983,Bihār,9822.0
Baragaon,Baragaon,25.1348,85.432,Bihār,9822.0
Amjhār,Amjhar,25.0641,84.5591,Bihār,9820.0
Nāgulapādu,Nagulapadu,16.0634,80.3395,Andhra Pradesh,9820.0
Indūrti,Indurti,18.2233,79.1355,Andhra Pradesh,9816.0
Gorha,Gorha,26.2267,86.9349,Bihār,9815.0
Chuhal,Chuhal,31.595,75.9684,Punjab,9811.0
Aurāhi,Aurahi,26.0355,86.7467,Bihār,9808.0
Basāpatna,Basapatna,15.4302,76.4869,Karnātaka,9808.0
Pasupatikovil,Pasupatikovil,10.8893,79.1795,Tamil Nādu,9808.0
Nūrpur,Nurpur,32.3,75.9,Himāchal Pradesh,9807.0
Kalas,Kalas,15.0981,75.4067,Karnātaka,9807.0
Pālkot,Palkot,22.8748,84.6433,Jhārkhand,9804.0
Dumri,Dumri,25.735,84.8762,Bihār,9803.0
Gangaur,Gangaur,26.5666,85.8821,Bihār,9803.0
Sorab,Sorab,14.3814,75.0918,Karnātaka,9803.0
Kinhālu,Kinhalu,15.4431,76.1397,Karnātaka,9802.0
Kalyānpur,Kalyanpur,26.4802,84.1789,Bihār,9802.0
Paravāda,Paravada,17.6283,83.0793,Andhra Pradesh,9802.0
Kīl Vālūr,Kil Valur,10.7659,79.7419,Tamil Nādu,9801.0
Keshwāri,Keshwari,24.1878,85.8411,Jhārkhand,9801.0
Devikāpuram,Devikapuram,12.4744,79.3475,Tamil Nādu,9800.0
Mānushmuria,Manushmuria,22.2808,86.7386,Jhārkhand,9800.0
Velpūru,Velpuru,16.1775,80.7425,Andhra Pradesh,9796.0
Sukhsena,Sukhsena,25.6881,87.1194,Bihār,9795.0
Silvārpatti,Silvarpatti,10.4473,77.9086,Tamil Nādu,9793.0
Khathjari,Khathjari,24.7046,81.9891,Madhya Pradesh,9793.0
Veppattūr,Veppattur,11.0154,79.4344,Tamil Nādu,9790.0
Chak Thāt,Chak That,25.7347,86.034,Bihār,9787.0
Bāg,Bag,22.359,74.7905,Madhya Pradesh,9787.0
Bamora,Bamora,24.0554,78.0893,Madhya Pradesh,9785.0
Kotli Ablu,Kotli Ablu,30.3504,74.7868,Punjab,9783.0
Jhitkahiyā,Jhitkahiya,26.786,84.8858,Bihār,9782.0
Alagarai,Alagarai,10.9826,78.3891,Tamil Nādu,9781.0
Koini,Koini,26.4226,84.5147,Bihār,9781.0
Charne,Charne,26.1185,87.0754,Bihār,9777.0
Gangania,Gangania,25.2395,86.6536,Bihār,9777.0
Muddanūru,Muddanuru,14.6667,78.4,Andhra Pradesh,9775.0
Nallamadu,Nallamadu,16.8802,81.3549,Andhra Pradesh,9774.0
Rāmnagar Bankat,Ramnagar Bankat,26.7595,84.6122,Bihār,9774.0
Jalālpur,Jalalpur,26.0433,84.5041,Bihār,9773.0
Semri,Semri,25.6246,85.7672,Bihār,9773.0
Manalūrpettai,Manalurpettai,12.0079,79.0918,Tamil Nādu,9769.0
Pakri,Pakri,25.5876,85.158,Bihār,9768.0
Vālāntaravai,Valantaravai,9.339,78.8871,Tamil Nādu,9768.0
Karankot,Karankot,17.2866,77.5644,Andhra Pradesh,9764.0
Perket,Perket,18.7942,78.3068,Andhra Pradesh,9764.0
Mahīnāthpur,Mahinathpur,26.6554,86.0674,Bihār,9761.0
Kanchanpur,Kanchanpur,24.6096,84.2361,Bihār,9758.0
Jaisinghnagar,Jaisinghnagar,23.6858,81.3909,Madhya Pradesh,9758.0
Kāttāgaram,Kattagaram,12.411,78.3153,Tamil Nādu,9758.0
Salkhua,Salkhua,25.6677,86.6002,Bihār,9757.0
Gangūru,Ganguru,16.475,80.7411,Andhra Pradesh,9757.0
Erravaram,Erravaram,17.5458,82.8433,Andhra Pradesh,9754.0
Kolnūr,Kolnur,18.5095,79.426,Andhra Pradesh,9754.0
Aramangalam,Aramangalam,11.5843,76.0001,Kerala,9754.0
Dhamsāin,Dhamsain,26.0938,86.2541,Bihār,9752.0
Jagatpur,Jagatpur,26.3738,86.0509,Bihār,9750.0
Chegurumomadi,Chegurumomadi,18.2361,79.1974,Andhra Pradesh,9750.0
Sātulūru,Satuluru,16.2541,80.1214,Andhra Pradesh,9749.0
Shāhganj,Shahganj,22.8467,77.798,Madhya Pradesh,9749.0
Urlāha,Urlaha,25.744,87.0929,Bihār,9745.0
Undavalli,Undavalli,16.4957,80.58,Andhra Pradesh,9743.0
Dhanwāda,Dhanwada,16.65,77.6667,Andhra Pradesh,9743.0
Sirdala,Sirdala,24.6559,85.4092,Bihār,9741.0
Hunasamaranhalli,Hunasamaranhalli,13.1435,77.62,Karnātaka,9741.0
Chausa,Chausa,25.5149,83.897,Bihār,9738.0
Murungattoluvu,Murungattoluvu,11.1651,77.6411,Tamil Nādu,9738.0
Ghusiya,Ghusiya,25.1832,84.2486,Bihār,9736.0
Motīpur,Motipur,25.8159,86.014,Bihār,9736.0
Semmarikulan,Semmarikulan,8.4815,77.9972,Tamil Nādu,9733.0
Kaithinia,Kaithinia,26.2317,86.2817,Bihār,9731.0
Rangasamudram,Rangasamudram,13.714,78.2645,Andhra Pradesh,9727.0
Kusumha,Kusumha,25.1859,85.9234,Bihār,9725.0
Hadiāya,Hadiaya,30.3413,75.5117,Punjab,9725.0
Rāmpur,Rampur,25.8864,86.9547,Bihār,9723.0
Atlapadu,Atlapadu,16.8877,81.6772,Andhra Pradesh,9723.0
Karattuppālaiyam,Karattuppalaiyam,11.4402,77.3575,Tamil Nādu,9719.0
Elambalūr,Elambalur,11.2669,78.8816,Tamil Nādu,9719.0
Bareh,Bareh,26.6786,78.1887,Madhya Pradesh,9716.0
Kakkat,Kakkat,12.1998,75.2024,Kerala,9716.0
Tivim,Tivim,15.6,73.8,Goa,9716.0
Mahuver,Mahuver,21.0081,72.8681,Gujarāt,9715.0
Tellār,Tellar,12.4011,79.553,Tamil Nādu,9713.0
Haraiyā,Haraiya,27.09,85.09,Bihār,9710.0
Kottampatti,Kottampatti,10.6705,77.0194,Tamil Nādu,9709.0
Sundarapāndiyam,Sundarapandiyam,9.6127,77.6738,Tamil Nādu,9709.0
Lāpangā,Lapanga,23.6333,85.377,Jhārkhand,9708.0
Tiruvengadam,Tiruvengadam,9.2586,77.6748,Tamil Nādu,9705.0
Periyapuliyūr,Periyapuliyur,11.4296,77.6309,Tamil Nādu,9704.0
Kannāndahalli,Kannandahalli,12.4164,78.3803,Tamil Nādu,9704.0
Vanipenta,Vanipenta,14.7906,78.7805,Andhra Pradesh,9704.0
Punnavalli,Punnavalli,16.4062,80.401,Andhra Pradesh,9703.0
Bararam,Bararam,26.1572,84.3627,Bihār,9703.0
Belsara,Belsara,26.0152,87.2023,Bihār,9703.0
Rāmpura,Rampura,14.881,76.7814,Karnātaka,9703.0
Pipra Dewās,Pipra Dewas,25.4636,86.0236,Bihār,9702.0
Āttūrkuppam,Atturkuppam,12.6,78.5423,Tamil Nādu,9702.0
Madhubani,Madhubani,27.0001,84.104,Bihār,9702.0
Wadgira,Wadgira,16.5858,77.098,Karnātaka,9700.0
Tungāvi,Tungavi,10.6263,77.3294,Tamil Nādu,9700.0
Zafargarh,Zafargarh,17.7686,79.4859,Andhra Pradesh,9698.0
Pāra,Para,23.52,86.52,West Bengal,9697.0
Pai Bigha,Pai Bigha,25.0511,84.9226,Bihār,9695.0
Latteri,Latteri,12.9712,79.0685,Tamil Nādu,9692.0
Santamāgulūru,Santamaguluru,16.1303,79.9486,Andhra Pradesh,9687.0
Mohdra,Mohdra,24.1849,79.9577,Madhya Pradesh,9687.0
Malhārgarh,Malhargarh,24.2829,74.9902,Madhya Pradesh,9687.0
Velakkuttai,Velakkuttai,12.6519,78.6937,Tamil Nādu,9687.0
Jagtiāl,Jagtial,18.7895,78.912,Andhra Pradesh,9682.0
Pullūru,Pulluru,16.8301,80.6226,Andhra Pradesh,9678.0
Pondalūru,Pondaluru,14.2535,79.2408,Andhra Pradesh,9678.0
Perumbalam,Perumbalam,9.85,76.3667,Kerala,9678.0
Makri,Makri,24.386,83.5559,Jhārkhand,9676.0
Piprai,Piprai,24.5097,77.9642,Madhya Pradesh,9676.0
Pindra,Pindra,24.9595,80.7879,Madhya Pradesh,9675.0
Madanpur,Madanpur,24.6554,84.5844,Bihār,9674.0
Dināra,Dinara,25.4613,78.3205,Madhya Pradesh,9674.0
Ottappidāram,Ottappidaram,8.9127,78.0218,Tamil Nādu,9674.0
Pathāri,Pathari,23.9333,78.2167,Madhya Pradesh,9671.0
Mākhar,Makhar,25.7693,86.6025,Bihār,9670.0
Parmānpur,Parmanpur,26.1457,87.3122,Bihār,9667.0
Laligam,Laligam,12.05,78.15,Tamil Nādu,9667.0
Velpūru,Velpuru,16.1496,79.863,Andhra Pradesh,9667.0
Bithauli,Bithauli,26.0219,86.0793,Bihār,9667.0
Mānrar,Manrar,25.8895,85.0643,Bihār,9666.0
Thepaha Rāja Rām,Thepaha Raja Ram,26.2229,84.2523,Bihār,9662.0
Reddippatti,Reddippatti,11.21,78.2166,Tamil Nādu,9662.0
Pareo,Pareo,25.5582,84.8017,Bihār,9662.0
Karīmpur,Karimpur,23.97,88.62,West Bengal,9661.0
Kishanpūra Kalān,Kishanpura Kalan,30.9337,75.3499,Punjab,9661.0
Dundankop,Dundankop,16.14,74.81,Karnātaka,9658.0
Kannamangalam,Kannamangalam,12.7499,79.1518,Tamil Nādu,9657.0
Dahua,Dahua,24.7742,87.0325,Bihār,9657.0
Talapalli,Talapalli,18.1158,78.57,Andhra Pradesh,9656.0
Barahbatta,Barahbatta,25.7727,85.7522,Bihār,9653.0
Dandkhora,Dandkhora,25.5729,87.6472,Bihār,9651.0
Hardia,Hardia,25.8657,86.2176,Bihār,9650.0
Tiruvambalapuram,Tiruvambalapuram,8.2514,77.7752,Tamil Nādu,9650.0
Konidena,Konidena,16.0156,80.057,Andhra Pradesh,9650.0
Dhorgaon,Dhorgaon,25.9545,86.8933,Bihār,9649.0
Simrol,Simrol,22.5387,75.9111,Madhya Pradesh,9647.0
Ikkarai Boluvāmpatti,Ikkarai Boluvampatti,10.9669,76.7996,Tamil Nādu,9645.0
Nanjundāpuram,Nanjundapuram,11.0857,76.8726,Tamil Nādu,9643.0
Kataha,Kataha,26.7159,84.9424,Bihār,9643.0
Beltangadi,Beltangadi,12.9795,75.2699,Karnātaka,9642.0
Bendrahallī,Bendrahalli,12.2642,78.3223,Tamil Nādu,9639.0
Piploda,Piploda,23.6073,74.942,Madhya Pradesh,9639.0
Kathūrah,Kathurah,29.086,76.582,Haryāna,9639.0
Adamankottai,Adamankottai,12.0742,78.1237,Tamil Nādu,9638.0
Bhāgsar,Bhagsar,30.4417,74.4023,Punjab,9636.0
Godhra,Godhra,20.9231,70.9214,Gujarāt,9631.0
Mādāri Hāt,Madari Hat,26.7,89.2833,West Bengal,9631.0
Bochaha,Bochaha,25.5675,85.7393,Bihār,9628.0
Gundi,Gundi,18.6237,79.0923,Andhra Pradesh,9625.0
Nambutalai,Nambutalai,9.7277,79.0071,Tamil Nādu,9625.0
Anantpur,Anantpur,16.889,75.0146,Karnātaka,9620.0
Bilāspur,Bilaspur,30.32,77.32,Haryāna,9620.0
Tadhwa Nandpur,Tadhwa Nandpur,26.7556,84.4326,Bihār,9617.0
Babhantoli,Babhantoli,26.252,87.926,Bihār,9617.0
Kāradka,Karadka,12.5333,75.1333,Kerala,9613.0
Masar,Masar,25.5577,84.5767,Bihār,9613.0
Rāmpur,Rampur,25.1826,86.1465,Bihār,9612.0
Gāndlapenta,Gandlapenta,14.05,78.3089,Andhra Pradesh,9611.0
Harīpur,Haripur,26.258,87.242,Bihār,9610.0
Mangalam,Mangalam,11.6368,79.2806,Tamil Nādu,9610.0
Thogadūru,Thogaduru,12.0957,76.8078,Karnātaka,9609.0
Kirlampūdi,Kirlampudi,17.1919,82.1825,Andhra Pradesh,9609.0
Bhawānandpur,Bhawanandpur,25.54,86.103,Bihār,9603.0
Hindoli,Hindoli,25.4,75.83,Rājasthān,9601.0
Petua,Petua,22.4143,88.4489,West Bengal,9596.0
Dobhāwān,Dobhawan,25.3987,85.7856,Bihār,9595.0
Gonikoppal,Gonikoppal,12.183,75.9294,Karnātaka,9592.0
Chavuttahalli,Chavuttahalli,12.4202,78.2352,Tamil Nādu,9592.0
Chilpur,Chilpur,18.2388,79.4529,Andhra Pradesh,9591.0
Kudayattūr,Kudayattur,9.8167,76.7833,Kerala,9590.0
Soanpeta,Soanpeta,18.9586,78.361,Andhra Pradesh,9589.0
Majali,Majali,14.9,74.1,Karnātaka,9588.0
Sūlibele,Sulibele,13.1667,77.8,Karnātaka,9587.0
Pāchhāpur,Pachhapur,16.0955,74.6875,Karnātaka,9585.0
Banāso,Banaso,23.9884,85.7866,Jhārkhand,9585.0
Enkakād,Enkakad,10.65,76.25,Kerala,9584.0
Ratnahalli,Ratnahalli,12.3652,76.502,Karnātaka,9584.0
Ekma,Ekma,26.0541,86.6121,Bihār,9584.0
Puduppattanam,Puduppattanam,10.7626,79.1616,Tamil Nādu,9584.0
Rellivalasa,Rellivalasa,17.9108,83.41,Andhra Pradesh,9581.0
Tālavādi,Talavadi,11.778,77.0055,Tamil Nādu,9581.0
Perumbālai,Perumbalai,11.9635,77.9375,Tamil Nādu,9579.0
Pagidyāla,Pagidyala,15.9333,78.3333,Andhra Pradesh,9579.0
Avanāshipālaiyam,Avanashipalaiyam,10.9696,77.4352,Tamil Nādu,9579.0
Gamharia,Gamharia,26.0561,86.7243,Bihār,9575.0
Parūr,Parur,11.5793,79.255,Tamil Nādu,9572.0
Sarmera,Sarmera,25.2564,85.7988,Bihār,9571.0
Jaisinghnagar,Jaisinghnagar,23.626,78.5726,Madhya Pradesh,9571.0
Sānampūdi,Sanampudi,16.086,79.835,Andhra Pradesh,9570.0
Gawān,Gawan,28.43,78.35,Uttar Pradesh,9568.0
Terkhed,Terkhed,18.445,75.8367,Mahārāshtra,9568.0
Ittikelakunta,Ittikelakunta,16.6797,81.7094,Andhra Pradesh,9568.0
Kochgāwān,Kochgawan,25.0431,85.6279,Bihār,9567.0
Nandamūru,Nandamuru,16.8458,81.6466,Andhra Pradesh,9566.0
Daulatpur,Daulatpur,25.3682,87.8983,West Bengal,9565.0
Baretha,Baretha,25.5258,87.4485,Bihār,9562.0
Avalūrpet,Avalurpet,12.38,79.3465,Tamil Nādu,9560.0
Adesar,Adesar,23.5589,70.9833,Gujarāt,9560.0
Miānpur Dubauli,Mianpur Dubauli,26.7381,84.4661,Bihār,9560.0
Koranampatti,Koranampatti,11.6085,77.9049,Tamil Nādu,9559.0
Palankottai,Palankottai,9.1356,77.6952,Tamil Nādu,9558.0
Bisaria,Bisaria,25.9789,87.1003,Bihār,9558.0
Semri,Semri,22.6833,78.0833,Madhya Pradesh,9557.0
Parauli,Parauli,26.2227,84.7042,Bihār,9556.0
Vīrapāndiyanpattanam,Virapandiyanpattanam,8.52,78.1181,Tamil Nādu,9556.0
Kamargani,Kamargani,22.5475,88.6606,West Bengal,9555.0
Dumra,Dumra,25.5907,87.0614,Bihār,9555.0
Vemulanarva,Vemulanarva,16.992,80.2824,Andhra Pradesh,9554.0
Nāzira,Nazira,22.218,88.2757,West Bengal,9552.0
Kondaparti,Kondaparti,17.9219,79.5373,Andhra Pradesh,9551.0
Ekalbehri,Ekalbehri,21.8933,78.8794,Madhya Pradesh,9550.0
Sirsa,Sirsa,26.2667,84.7403,Bihār,9548.0
Vardhamānkota,Vardhamankota,17.3775,79.441,Andhra Pradesh,9548.0
Gobindpura,Gobindpura,30.2805,75.0187,Punjab,9547.0
Dākpatthar,Dakpatthar,30.4969,77.7989,Uttarākhand,9547.0
Kannūlu,Kannulu,12.8685,74.9025,Karnātaka,9547.0
Sāngi,Sangi,26.3237,86.4481,Bihār,9547.0
Sālehpur,Salehpur,25.6119,87.2973,Bihār,9546.0
Atmākūr,Atmakur,18.0718,79.7386,Andhra Pradesh,9546.0
Arrapalli,Arrapalli,18.0718,79.7386,Andhra Pradesh,9546.0
Thīkri,Thikri,22.0634,75.4007,Madhya Pradesh,9544.0
Dabhaura,Dabhaura,25.1162,81.3044,Madhya Pradesh,9544.0
Naruār,Naruar,26.2388,86.2396,Bihār,9544.0
Berchha,Berchha,23.2823,76.3199,Madhya Pradesh,9543.0
Gangādhar,Gangadhar,18.5883,79.011,Andhra Pradesh,9543.0
Dodarasinakere,Dodarasinakere,12.5083,77.02,Karnātaka,9541.0
Mīnākshipuram,Minakshipuram,9.9908,77.3709,Tamil Nādu,9539.0
Kanhai,Kanhai,25.9761,86.2898,Bihār,9539.0
Udburu,Udburu,23.0333,85.3667,Jhārkhand,9539.0
Khundāwandpur,Khundawandpur,25.6689,86.0363,Bihār,9537.0
Navani,Navani,11.3709,78.138,Tamil Nādu,9535.0
Ekhari,Ekhari,26.5246,86.3071,Bihār,9535.0
Khāspur,Khaspur,25.6466,84.9936,Bihār,9535.0
Jalkaura,Jalkaura,25.5034,86.3671,Bihār,9534.0
Kaikaram,Kaikaram,16.812,81.366,Andhra Pradesh,9532.0
Vatakemuri,Vatakemuri,10.43,76.12,Kerala,9532.0
Rāmpur Rajwa,Rampur Rajwa,25.7057,86.1781,Bihār,9531.0
Somvārpet,Somvarpet,12.597,75.8496,Karnātaka,9530.0
Mallampalli,Mallampalli,18.1105,79.8494,Andhra Pradesh,9529.0
Barwādih,Barwadih,23.8478,84.1105,Jhārkhand,9527.0
Madhopur,Madhopur,26.7369,85.0625,Bihār,9527.0
Raun,Raun,26.3431,78.9443,Madhya Pradesh,9525.0
Atāri,Atari,31.6008,74.6056,Punjab,9523.0
Mānbāzār,Manbazar,23.0615,86.6642,West Bengal,9521.0
Valaiyāmpattu,Valaiyampattu,12.6927,78.6347,Tamil Nādu,9521.0
Pahārpur,Paharpur,25.7225,86.6203,Bihār,9521.0
Madhura,Madhura,25.5418,87.5267,Bihār,9518.0
Janāpul,Janapul,22.8615,88.6868,West Bengal,9515.0
Ādivāla,Adivala,13.9131,76.6619,Karnātaka,9514.0
Sendamangalam,Sendamangalam,11.7431,79.379,Tamil Nādu,9513.0
Kalladai,Kalladai,10.7272,78.4634,Tamil Nādu,9511.0
Sikandarpur,Sikandarpur,25.3256,86.5051,Bihār,9510.0
Manchenahalli,Manchenahalli,13.5007,77.6035,Karnātaka,9510.0
Rāmpur Parhat,Rampur Parhat,25.5916,87.1622,Bihār,9510.0
Khagam,Khagam,27.32,95.9,,9508.0
Trovagunta,Trovagunta,15.5509,80.0589,Andhra Pradesh,9507.0
Kujri,Kujri,26.2392,87.6366,Bihār,9505.0
Ānjukulippatti,Anjukulippatti,10.2444,78.0794,Tamil Nādu,9505.0
Dhāntola,Dhantola,26.2016,88.1095,West Bengal,9503.0
Bāgor,Bagor,25.3575,74.3731,Rājasthān,9500.0
Nathāna,Nathana,30.3155,75.0931,Punjab,9500.0
Rānigaon,Ranigaon,27.1,74.4167,Rājasthān,9500.0
Mangrāwān,Mangrawan,25.0929,84.3912,Bihār,9500.0
Muddāda,Muddada,18.2385,83.8687,Andhra Pradesh,9497.0
Ilāmi,Ilami,24.6776,87.8804,Jhārkhand,9496.0
Devmaudaldal,Devmaudaldal,24.6312,81.1594,Madhya Pradesh,9496.0
Bāghduma,Baghduma,24.8223,87.0116,Bihār,9493.0
Kaithwār,Kaithwar,26.1678,86.2575,Bihār,9492.0
Valtoha,Valtoha,31.2074,74.6423,Punjab,9492.0
Madhuban Bediban,Madhuban Bediban,26.5062,84.9951,Bihār,9490.0
Karath,Karath,25.201,84.3672,Bihār,9489.0
Mehdīpur,Mehdipur,25.3902,86.7324,Bihār,9489.0
Nārāyanraopet,Narayanraopet,18.2114,78.7794,Andhra Pradesh,9486.0
Hesarghatta,Hesarghatta,13.1391,77.4783,Karnātaka,9485.0
Malaudh,Malaudh,30.6333,75.9356,Punjab,9485.0
Katigang,Katigang,25.4157,87.8245,West Bengal,9484.0
Nadimpālem,Nadimpalem,16.2123,80.3097,Andhra Pradesh,9484.0
Ekchāri,Ekchari,25.2093,87.2159,Bihār,9482.0
Virālimalai,Viralimalai,10.6023,78.5471,Tamil Nādu,9482.0
Tepperumālnallūr,Tepperumalnallur,10.9694,79.4254,Tamil Nādu,9480.0
Durgi,Durgi,16.4286,79.5406,Andhra Pradesh,9480.0
Periya Pattanam,Periya Pattanam,9.2726,78.9023,Mizoram,9478.0
Gūdalūr,Gudalur,10.783,78.4232,Tamil Nādu,9476.0
Bimun,Bimun,34.0588,74.7539,Jammu and Kashmīr,9476.0
Molagavalli,Molagavalli,15.3567,77.3301,Andhra Pradesh,9475.0
Musāpur,Musapur,25.6821,85.7346,Bihār,9472.0
Malaimāchchampatti,Malaimachchampatti,10.9058,77.005,Tamil Nādu,9472.0
Isrāna,Israna,29.2739,76.8461,Haryāna,9472.0
Sundarsi,Sundarsi,23.2688,76.4399,Madhya Pradesh,9471.0
Elūrpatti,Elurpatti,11.0234,78.2844,Tamil Nādu,9469.0
Asahni,Asahni,26.0079,84.4799,Bihār,9469.0
Marne,Marne,13.3284,75.0113,Karnātaka,9467.0
Alāwalpur,Alawalpur,31.4316,75.6561,Punjab,9467.0
Uppūr,Uppur,13.3945,74.7657,Karnātaka,9464.0
Inole,Inole,17.8682,79.5545,Andhra Pradesh,9461.0
Gangāpur,Gangapur,25.8565,86.9496,Bihār,9459.0
Gold,Gold,33.5874,74.1445,Jammu and Kashmīr,9453.0
Kerap,Kerap,24.8332,84.614,Bihār,9452.0
Idumbāvanam,Idumbavanam,10.4224,79.6001,Tamil Nādu,9449.0
Nārsingi,Narsingi,17.3876,78.357,Andhra Pradesh,9449.0
Bijeraghogarh,Bijeraghogarh,23.9955,80.6066,Madhya Pradesh,9449.0
Khāwad,Khawad,23.5443,72.4432,Gujarāt,9448.0
Erikolam,Erikolam,12.1333,75.2833,Kerala,9448.0
Kadanādu,Kadanadu,11.4607,76.7182,Tamil Nādu,9447.0
Kommūru,Kommuru,16.065,80.3596,Andhra Pradesh,9444.0
Gonghaur,Gonghaur,26.4346,86.216,Bihār,9444.0
